@relation tomcat-weka.filters.unsupervised.instance.Resample-S1-Z70.0-no-replacement

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {0,1}

@data
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
4,3,0,3,8,6,1,0,3,0.333333,38,1,0,0.928571,0.583333,0,0,8.25,2,1,0
5,1,0,7,17,0,0,0,2,0.416667,79,1,2,0,0.625,0,0,14.2,3,1.4,0
4,3,0,2,8,2,2,0,4,0.666667,33,1,1,0.921053,0.5,0,0,6.75,1,0.75,0
4,1,0,2,10,0,0,0,2,0.266667,83,0,2,0,0.4375,0,0,18.5,3,1.5,0
31,4,0,14,176,311,2,0,2,0.968056,4485,1,1,0.677778,0.252778,4,8,142.903226,32,3.9032,1
10,1,0,6,34,27,2,0,6,0.796296,287,1,2,0,0.314815,0,0,27.1,4,1.2,0
4,2,0,4,22,0,1,0,4,0,141,1,0,0.846154,0.5,2,2,33.75,1,0.5,0
13,1,0,11,75,48,5,0,5,0.881944,876,0.75,1,0,0.27381,0,0,65.461538,4,1.3077,0
7,1,0,13,55,3,5,0,3,0.537037,724,1,2,0,0.371429,0,0,101.142857,11,2.5714,0
6,1,0,0,39,13,0,0,4,1,312,1,0,0,0.233333,0,0,50.666667,6,3.5,0
74,1,0,31,142,2349,16,0,71,0.923679,1303,0.971429,8,0,0.13325,0,0,16.135135,8,1.2297,0
10,2,0,10,31,33,5,0,5,0.666667,174,1,1,0.428571,0.344444,0,0,15.9,3,1.6,0
31,1,0,3,59,283,0,0,31,0.904545,518,0.045455,14,0,0.264516,0,0,15,3,1.0645,0
2,1,0,1,7,1,1,0,2,1,26,1,0,0,0.6,0,0,11.5,1,0.5,0
1,3,0,4,2,0,4,0,1,2,4,0,0,1,1,0,0,3,0,0,0
24,1,0,36,157,20,2,0,19,0.667984,1717,1,3,0,0.147157,0,0,70.083333,26,4.3333,0
29,1,0,0,29,406,0,0,29,2,29,0,0,0,0.436782,0,0,0,1,1,0
19,2,4,0,38,171,0,0,18,2,120,0,0,0.485714,0.377193,0,0,5.315789,1,0.9474,0
3,2,0,6,14,1,1,0,3,0,249,1,0,0.666667,0.555556,1,1,81.666667,1,0.3333,0
5,1,0,5,21,10,1,0,4,2,129,0,0,0,0.52,0,0,24.8,1,0.8,0
9,3,0,12,66,0,0,0,7,0.7125,461,1,1,0.895522,0.270833,0,0,49.111111,11,2.6667,0
14,2,0,11,59,59,0,0,12,0.871795,510,1,0,0.48,0.452381,1,5,35,7,1.4286,0
39,3,1,10,194,575,2,0,3,0.883224,3271,1,3,0.393443,0.19195,2,5,82.461538,16,2.6154,1
9,3,0,8,27,0,6,0,6,0.25,198,1,1,0.555556,0.416667,2,3,20.888889,1,0.8889,0
9,1,1,6,41,4,2,0,5,0.5,282,1,0,0,0.34375,0,0,30.111111,1,0.7778,0
3,1,0,5,17,0,1,0,2,0.6,113,1,2,0,0.625,0,0,35,1,0.3333,0
36,1,0,11,94,464,3,0,31,0.561905,970,1,1,0,0.310204,0,0,25.777778,1,0.9167,0
1,2,0,4,5,0,0,0,1,2,19,1,0,1,1,0,0,15,0,0,0
13,1,0,6,15,64,6,0,12,0.869048,390,1,0,0,0.333333,0,0,28.461538,1,0.8462,0
14,1,0,1,15,91,0,0,14,2,17,0,0,0,0.328571,0,0,0.214286,1,0.9286,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,1,0,3,20,0,3,0,4,0.666667,78,0.5,0,0,0.583333,0,0,18,3,1,0
9,1,0,5,16,0,4,0,9,0.583333,99,1,0,0,0.481481,0,0,9.666667,2,1,0
2,1,0,1,14,1,0,0,2,2,104,0,0,0,0.6,0,0,51,1,0.5,0
19,1,0,2,34,0,2,0,19,0,115,1,1,0,0.263158,0,0,5,1,0.8947,0
10,1,0,6,21,3,2,0,9,0.777778,142,1,2,0,0.361111,0,0,12.7,1,0.8,0
10,1,3,0,15,35,0,0,10,0.851852,66,1,0,0,0.3,0,0,5.3,2,1,0
1,1,0,3,2,0,3,0,0,2,16,0,0,0,1,0,0,12,0,0,0
2,1,6,0,3,1,0,0,2,2,5,0,0,0,0.75,0,0,1.5,1,0.5,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
12,1,0,2,25,0,1,0,0,0.436364,212,1,0,0,0.395833,0,0,16.25,3,1.3333,0
8,2,0,3,26,0,1,0,6,0.619048,221,1,1,0.837838,0.5,0,0,26.25,3,1.375,0
2,4,0,0,4,1,0,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,0
4,3,0,16,46,4,0,0,3,0.888889,283,0.666667,0,0.96,0.5,1,3,69,1,0.5,0
12,1,0,9,18,54,2,0,12,0.727273,60,1,1,0,0.22619,0,0,3.916667,1,0.9167,0
8,1,0,0,12,22,0,0,8,0.904762,81,1,2,0,0.34375,0,0,8.75,4,1.25,0
4,1,0,3,4,6,3,0,4,2,4,0,0,0,0.5,0,0,0,1,1,0
3,1,1,6,6,3,1,0,2,2,16,0,0,0,0.666667,0,0,4.333333,1,0.6667,0
20,1,0,2,29,92,2,0,19,0.822368,336,1,0,0,0.375,0,0,15.4,10,1.7,0
8,1,0,3,15,4,3,0,7,0.5,84,1,0,0,0.5,0,0,9.25,4,1.75,0
12,2,0,6,78,36,4,0,7,0.363636,663,1,0,0.765957,0.35,1,10,54.083333,12,3,1
5,2,0,4,10,4,3,0,5,0.583333,56,1,1,0.333333,0.4,0,0,9.6,1,0.8,0
5,1,0,23,9,0,19,0,5,0.375,183,1,2,0,0.4,0,0,35.2,6,2.2,0
9,3,1,5,50,26,2,0,1,0.75,375,1,1,0.774194,0.4,2,7,40.333333,16,2.6667,0
67,1,2,6,82,2141,4,0,67,0.95671,373,1,1,0,0.200249,0,0,4.462687,2,0.9851,0
10,1,0,7,10,45,6,0,10,2,10,0,0,0,0.35,0,0,0,1,1,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
10,3,0,10,42,11,0,0,9,0.555556,273,0.5,0,0.829787,0.466667,2,2,26.1,1,0.8,0
9,2,0,0,37,22,0,0,8,0.75,211,1,0,0.538462,0.65625,2,2,22.222222,3,1,0
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,0
17,1,0,10,48,6,2,0,15,0.775,1267,1,6,0,0.232143,0,0,72.352941,4,1.1176,0
4,3,0,5,11,4,3,0,4,2,82,0,0,0.928571,0.5,1,2,19.5,10,3,0
2,1,0,1,17,1,0,0,2,2,134,0,0,0,0.6,0,0,66,1,0.5,0
20,1,0,11,61,154,5,0,16,0.804511,695,0.142857,2,0,0.270677,0,0,33.4,22,3.75,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7,2,0,4,25,9,1,0,7,0.5,331,1,0,0.785714,0.342857,2,2,46,5,1,0
2,1,0,5,2,1,3,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
2,3,5,7,3,1,5,0,2,2,8,0,0,0.975,0.666667,0,0,3,1,0.5,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,0
2,1,0,2,4,1,1,0,1,1.878788,305,0,0,0,1,0,0,102,0,0,0
28,2,0,12,93,172,4,0,22,0.775828,1410,0.421053,11,0.297297,0.171717,0,0,48.678571,17,3.7143,1
22,1,0,40,55,219,30,0,20,0.190476,474,1,1,0,0.252066,0,0,20.454545,1,0.9545,1
20,2,0,5,51,156,1,0,19,0.642105,429,1,2,0.6875,0.371429,0,0,20.2,2,0.3,0
27,2,2,0,54,351,0,0,26,2,141,0,0,0.54386,0.314815,0,0,4.222222,1,0.963,0
11,1,0,2,24,15,1,0,11,0.64,446,0,1,0,0.318182,0,0,39.090909,5,1.2727,0
130,2,0,64,270,6759,56,0,123,0.915504,2700,1,6,0.118881,0.069233,0,0,19.538462,8,1.2692,0
5,2,0,5,19,6,0,0,3,0.625,396,1,0,0.625,0.4375,0,0,77.8,2,0.8,0
4,5,0,2,10,0,0,0,4,0,39,1,0,0.957746,0.625,1,1,8.5,1,0.75,0
3,2,0,3,8,1,1,0,3,0,34,1,0,0.666667,0.555556,1,1,10,1,0.3333,0
2,2,0,5,8,0,1,0,2,0,32,0,0,0.916667,0.625,0,0,14.5,1,0.5,0
1,1,0,3,1,0,3,0,0,2,171,0,0,0,0,0,0,136,0,0,0
10,3,0,3,24,3,1,0,10,0.481481,114,1,0,0.428571,0.211111,1,1,10.1,3,1,0
3,3,0,0,4,0,0,0,3,0.5,21,1,0,0.6,0.5,0,0,5.333333,1,0.6667,0
2,1,1,0,3,1,0,0,2,2,5,0,0,0,0.75,0,0,1.5,1,0.5,0
9,1,0,5,9,36,4,0,9,2,9,0,0,0,0.416667,0,0,0,1,1,0
6,2,0,9,13,0,8,0,6,0.4,100,1,0,0.705882,0.666667,0,0,15.333333,5,1.5,0
11,1,0,13,11,55,11,0,11,2,11,0,0,0,0.290909,0,0,0,1,1,0
31,2,0,3,63,313,0,0,27,0.871429,912,0.785714,0,0.45283,0.286667,0,0,27.967742,3,1.129,0
6,2,0,6,19,1,0,0,5,0.8,87,1,0,0.911111,0.7,0,0,13.333333,1,0.6667,0
8,1,0,5,8,28,5,0,8,2,8,0,0,0,0.475,0,0,0,1,1,0
66,2,0,17,174,1593,4,0,57,0.922507,1439,0.555556,2,0.272727,0.1,1,1,20.393939,7,1.2576,0
7,1,0,0,8,21,0,0,7,1.166667,20,0,0,0,0.428571,0,0,1.571429,1,0.8571,0
2,1,0,2,5,1,0,0,2,2,11,0,0,0,0.75,0,0,4.5,1,0.5,0
2,1,0,0,2,1,0,0,2,2,4,0,0,0,0.75,0,0,0,1,1,0
0,1,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
60,2,0,16,163,1204,2,0,55,0.904407,1551,0.52,2,0.292683,0.111864,1,1,24.433333,13,1.4667,0
2,2,0,10,15,0,1,0,2,1.5,55,1,0,0.5,0.666667,0,0,24.5,1,0.5,0
8,1,0,0,9,28,0,0,8,1.142857,45,0,0,0,0.285714,0,0,0.375,1,0.875,0
1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,0
20,1,1,0,25,108,0,0,20,0.898026,229,0.75,4,0,0.25,0,0,9.65,2,1,0
3,1,0,5,18,3,1,0,2,2,104,0,0,0,0.5,0,0,33.666667,4,1.6667,0
19,1,0,22,41,63,20,0,17,0.5,378,0.666667,1,0,0.357895,0,0,18.736842,5,1.9474,0
7,2,0,0,32,21,0,0,7,2,163,0,0,0.538462,0.904762,1,1,22.285714,3,1.2857,0
9,3,0,7,26,0,2,0,9,0.25,211,1,0,0.829787,0.388889,2,3,22.222222,2,1,0
3,2,0,3,8,3,3,0,3,1.5,73,0,0,0.9375,0.833333,0,0,22,3,1,0
56,1,0,49,89,1310,40,0,56,0.956474,583,1,24,0,0.1375,0,0,8.821429,5,1.1964,0
23,2,0,18,83,137,3,0,14,0.835227,845,1,2,0.487805,0.2,1,1,35.391304,8,2.3043,1
4,1,0,7,9,4,2,0,1,0.666667,28,1,0,0,0.333333,0,0,5.75,1,0.5,0
25,1,11,19,41,272,17,0,25,0.986979,206,0.5625,2,0,0.133333,0,0,6.6,3,1.04,0
11,1,0,9,20,29,8,0,10,0.72,166,1,1,0,0.4,0,0,13.636364,4,1.1818,0
34,1,0,19,34,561,19,0,34,2,34,0,0,0,0.210084,0,0,0,1,1,0
16,1,0,23,98,54,3,0,4,0.607018,1347,1,10,0,0.342857,0,0,82,16,3.125,1
9,1,0,3,21,22,2,0,7,0.913462,205,0.692308,1,0,0.1875,0,0,20.333333,3,1.1111,0
6,3,0,1,22,15,1,0,4,1.12,184,0,0,0.85,0.5,1,1,28.833333,14,2.8333,0
11,3,0,2,22,0,1,0,10,0.35,108,1,1,0.9,0.3,1,1,8.636364,2,0.9091,0
8,1,0,4,28,16,2,0,3,0.714286,140,1,0,0,0.214286,0,0,16.25,7,1.5,0
8,1,1,11,21,10,5,0,4,0.734694,108,0.714286,2,0,0.428571,0,0,11.625,2,0.75,1
7,1,2,8,22,15,4,0,6,0.916667,117,1,0,0,0.333333,0,0,15.142857,1,0.7143,0
5,3,2,0,8,4,0,0,5,0.5,31,1,0,0.944444,0.6,0,0,5,1,0.2,0
8,1,0,0,17,0,0,0,8,0.52381,91,1,0,0,0.5625,0,0,10,3,1.5,0
31,1,0,18,50,255,15,0,30,0.912121,259,0.636364,3,0,0.22043,0,0,7,3,1.0968,0
8,1,0,12,8,28,10,0,8,2,8,0,0,0,0.5,0,0,0,1,1,0
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.625,0,0,0,1,1,0
32,1,2,0,63,0,0,0,32,0,185,1,1,0,0.335938,0,0,4.75,2,1,0
3,1,0,13,35,3,1,0,1,2,194,0,0,0,0.416667,0,0,63.666667,1,0.6667,1
4,3,0,2,5,4,1,0,3,1,16,1,0,0.981818,1,2,2,2.5,1,0.5,0
2,1,0,3,14,1,1,0,2,2,67,0,0,0,0.6,0,0,32.5,5,2.5,0
28,1,0,34,181,20,4,0,8,0.77342,2634,1,6,0,0.148148,0,0,92.464286,19,5.0714,1
2,2,0,2,4,0,1,0,2,0,21,1,0,0.916667,0.666667,0,0,9,1,0.5,0
3,2,0,4,8,1,1,0,3,2,21,0,0,0.846154,0.666667,1,2,6,1,0.6667,0
32,3,0,2,45,426,1,0,28,0.290323,265,1,1,0.655172,0.167155,2,12,7.1875,2,1.125,0
11,2,0,9,53,0,0,0,10,0.7,473,1,1,0.82,0.8,0,0,41.727273,3,1.6364,0
28,2,0,25,88,230,8,0,26,0.864198,674,1,1,0.726316,0.246914,1,4,22.75,10,1.5,0
5,2,0,11,41,8,0,0,3,0.875,376,1,1,0.869565,0.5625,0,0,73.8,1,0.6,1
20,1,0,15,89,60,6,0,17,0.796053,826,1,5,0,0.133333,0,0,39.5,10,1.6,1
4,4,0,0,8,6,0,0,4,2,20,0,0,1,0.666667,0,0,4,0,0,0
13,1,28,40,14,56,40,0,13,0.75,65,1,1,0,0.423077,0,0,3.846154,1,0.8462,0
9,3,0,2,16,0,1,0,6,0.125,56,1,1,0.714286,0.333333,2,4,5.111111,1,0.8889,0
7,2,0,3,20,7,1,0,4,0.722222,143,1,0,0.5,0.285714,1,4,19,3,1.5714,0
2,2,0,7,8,0,3,0,2,0,44,1,0,0.916667,0.833333,0,0,20,1,0.5,0
2,1,0,1,14,1,0,0,2,2,104,0,0,0,0.6,0,0,51,1,0.5,0
1,1,0,16,1,0,15,0,1,2,1,0,0,0,1,0,0,0,1,1,0
9,2,0,2,20,0,1,0,9,0.708333,112,0.666667,0,0.555556,0.333333,1,2,11.111111,1,0.8889,0
32,2,0,11,85,296,3,0,28,0.666667,865,1,0,0.691489,0.193548,1,15,25.84375,12,1.75,0
3,2,0,2,8,3,2,0,3,1.5,47,0,0,0.9375,0.833333,0,0,14,3,1,0
12,2,0,10,55,36,0,0,10,0.727273,470,1,1,0.803922,0.772727,0,0,37.916667,3,1.5833,0
121,1,0,63,121,7260,52,0,121,1.008333,122,0,0,0,0.123331,0,0,0,1,1,0
1,1,0,6,1,0,5,0,1,2,1,0,0,0,1,0,0,0,1,1,0
10,2,0,0,20,0,0,0,10,0.444444,68,1,2,0.5,0.242857,0,0,5.6,2,1,0
21,3,3,7,44,2,3,0,12,0.545,317,0.8,0,0.649123,0.309524,1,3,13.619048,4,1.5238,0
14,2,6,0,51,61,0,0,2,1.020979,574,1,0,0.5,0.373626,1,1,39.214286,4,1.2143,1
5,1,0,11,37,8,6,0,3,0.5,183,0,0,0,0.416667,0,0,35,7,1.8,0
38,1,0,7,85,0,5,0,36,0.067568,540,1,2,0,0.254826,0,0,13.157895,3,1.7632,0
3,2,3,0,4,3,0,0,3,2,6,0,0,0.666667,0.666667,0,0,1,1,0.6667,0
28,1,0,2,40,96,2,0,25,0.444444,1019,0.666667,0,0,0.315476,0,0,34.857143,7,1.3571,0
11,1,0,2,19,37,0,0,9,0.7,205,0.75,0,0,0.375,0,0,16.909091,4,1.0909,0
8,2,0,0,37,0,0,0,7,1.071429,273,1,0,0.538462,0.904762,0,0,31.625,2,1,0
71,1,4,34,174,1809,14,0,62,0.917857,1902,1,8,0,0.069388,0,0,25.394366,9,2.2254,0
6,2,0,1,25,15,0,0,5,2,101,0,0,0.6875,0.416667,1,1,15.833333,6,1.6667,0
4,1,0,5,29,4,2,0,3,0.333333,213,1,0,0,0.5,0,0,52,1,0.5,0
28,2,2,0,29,374,0,0,27,1.007407,48,0.4,0,0.325,0.171429,0,0,0.535714,1,0.9643,0
4,1,0,2,10,0,1,0,3,0.333333,50,1,0,0,0.466667,0,0,11.25,2,0.75,0
2,2,0,4,7,1,1,0,2,2,39,0,0,0.916667,0.666667,0,0,18.5,1,0.5,0
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,0
6,1,0,11,6,15,8,0,6,2,6,0,0,0,0.416667,0,0,0,1,1,0
53,1,0,33,113,1152,25,0,46,0.932692,1038,0.96875,7,0,0.13141,0,0,17.981132,18,1.7358,1
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
2,2,1,0,4,1,0,0,2,2,10,0,0,0.666667,0.75,0,0,4,1,0.5,0
5,1,0,30,5,10,28,0,5,2,5,0,0,0,0.4,0,0,0,1,1,0
61,3,0,28,162,1454,14,0,32,0.854762,1494,1,12,0.344444,0.140625,1,1,23.147541,8,1.8361,1
2,3,0,3,3,1,1,0,2,2,9,0,0,0.975,0.666667,0,0,3.5,1,0.5,0
3,1,0,4,4,3,4,0,3,1.4375,23,0,2,0,0.5,0,0,4,2,1,0
6,1,0,15,6,15,14,0,6,2,6,0,0,0,0.75,0,0,0,1,1,0
10,3,0,6,66,23,0,0,9,0.472222,745,1,3,0.75,0.5,2,5,73.1,2,0.9,0
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7,1,0,5,16,13,3,0,6,1.075758,747,1,0,0,0.194444,0,0,104.142857,11,4,0
2,4,0,5,5,1,1,0,2,2,24,0,0,0.97561,0.666667,0,0,11,1,0.5,0
33,1,0,9,34,528,9,0,32,1.03125,70,0,0,0,0.281385,0,0,0.090909,1,0.9697,0
11,5,0,3,32,17,0,0,10,0.75,249,1,0,0.908257,0.327273,1,1,21.272727,1,0.9091,0
10,3,0,1,15,21,1,0,6,0.844444,77,1,0,0.863636,0.5,0,0,6.2,1,0.9,0
3,2,0,7,19,0,0,0,3,0.833333,108,0.666667,1,0.923077,0.555556,0,0,34,1,0.6667,0
7,1,0,0,16,0,0,0,7,0,63,1,0,0,0.571429,0,0,7.857143,2,1.2857,0
3,1,0,5,8,3,0,0,2,2,26,0,0,0,0.333333,0,0,7.666667,1,0.6667,0
3,1,0,18,4,1,18,0,1,0.952381,134,0,20,0,0.75,0,0,36.666667,1,0.3333,0
2,1,0,5,22,0,1,0,2,1,134,1,1,0,0.6,0,0,65,4,2,0
5,1,1,0,6,10,0,0,5,2,8,0,0,0,0.533333,0,0,0.6,1,0.8,0
10,4,0,2,20,0,1,0,9,0.388889,92,1,1,0.848485,0.296296,2,2,8,2,0.8,0
1,3,0,1,2,0,0,0,1,2,4,0,0,1,1,0,0,3,0,0,0
2,4,0,4,6,1,1,0,2,2,25,0,0,0.97561,0.666667,1,1,11.5,1,0.5,0
3,2,0,8,11,0,3,0,3,0,85,1,0,0.846154,0.666667,1,1,26.666667,1,0.6667,0
18,1,0,9,43,29,2,0,16,0.735294,1050,1,6,0,0.218487,0,0,56.333333,4,1.0556,0
6,5,0,1,7,15,1,0,6,2,14,0,0,0.864865,0.458333,1,1,1.333333,1,0.8333,0
2,4,0,4,5,1,1,0,2,2,39,0,0,0.97561,0.666667,1,1,18.5,1,0.5,0
12,1,0,7,21,20,2,0,7,0.618182,359,1,3,0,0.340909,0,0,28.083333,1,0.8333,0
4,5,1,0,8,6,0,0,4,2,20,0,0,1,0.666667,0,0,4,0,0,0
8,1,0,0,14,0,0,0,7,0.571429,95,0.5,0,0,0.371429,0,0,10.625,2,0.75,0
2,2,0,0,4,1,0,0,2,2,10,0,0,0.666667,0.75,0,0,4,1,0.5,0
21,1,0,7,71,122,3,0,14,0.853846,1068,1,2,0,0.166667,0,0,49.238095,14,3.7143,0
9,1,1,1,20,12,1,0,6,0.59375,214,0.5,1,0,0.270833,0,0,22.333333,5,1.7778,0
1,1,0,1,2,0,1,0,0,2,32,0,0,0,1,0,0,27,0,0,0
15,1,0,13,60,105,13,0,12,1,766,1,0,0,0.22619,0,0,50,8,3.9333,1
6,1,0,1,11,1,1,0,5,1.070588,308,0.235294,0,0,0.444444,0,0,47.5,28,7,0
1,1,0,12,1,0,10,0,1,2,1,0,0,0,1,0,0,0,1,1,0
1,1,0,2,1,0,2,0,0,2,298,0,0,0,0,0,0,240,0,0,0
14,5,0,2,34,29,0,0,14,0.769231,263,1,0,0.839506,0.47619,1,1,17.357143,1,0.9286,0
4,1,0,3,30,0,0,0,2,0.611111,368,1,0,0,0.333333,0,0,89.5,15,4,0
3,3,0,4,24,3,1,0,3,2,161,0,0,0.95122,0.666667,1,2,52.666667,1,0.6667,0
6,1,0,4,12,3,3,0,6,0.2,40,1,0,0,0.583333,0,0,5.5,1,0.8333,0
8,1,0,2,31,12,1,0,8,0.457143,259,1,0,0,0.325,0,0,30.75,5,1.5,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
7,1,0,2,8,21,2,0,7,2,10,0,0,0,0.47619,0,0,0.428571,1,0.8571,0
18,2,2,5,59,113,2,0,6,0.935829,499,0.545455,0,0.333333,0.228758,0,0,26.111111,15,1.8333,1
4,5,0,2,11,0,0,0,4,0,40,1,0,0.957746,0.625,1,1,8.75,1,0.75,0
2,2,0,5,10,1,2,0,2,2,36,0,0,0.916667,0.666667,1,1,17,1,0.5,0
1,1,0,2,2,0,2,0,1,2,32,0,0,0,1,0,0,24,0,0,0
10,1,0,79,37,39,76,0,7,0.592593,296,1,0,0,0.611111,0,0,28.3,5,1.5,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
12,1,0,16,40,42,12,0,8,0.958042,379,1,1,0,0.263636,0,0,29.5,9,1.6667,0
4,3,0,0,28,0,0,0,4,0.25,404,1,0,0.928571,0.3125,1,3,99,6,2.75,0
2,2,0,3,10,1,0,0,2,2,38,0,0,0.97619,0.75,1,1,18,1,0.5,0
9,5,0,3,23,4,0,0,8,0.708333,158,1,0,0.925234,0.333333,1,1,16.222222,1,0.8889,0
33,2,0,7,78,342,1,0,23,0.820313,737,1,1,0.607595,0.552083,2,7,20.848485,8,1.5455,1
3,1,0,1,14,3,1,0,3,2,138,0,0,0,0.5,0,0,45,13,5.6667,1
3,1,0,3,13,3,1,0,2,1.5,106,1,0,0,0.533333,0,0,33.666667,6,3.3333,1
5,1,0,18,5,10,18,0,5,2,5,0,0,0,0.7,0,0,0,1,1,0
60,1,0,19,143,1080,8,0,52,0.825085,1833,1,4,0,0.137006,0,0,29.133333,19,2.1833,1
8,4,0,6,27,24,0,0,7,0.857143,90,0.5,0,0.907692,0.285714,2,5,10,3,1,0
6,2,0,9,33,0,0,0,5,0.8,212,1,1,0.911111,0.7,0,0,33.666667,3,1.6667,0
9,3,0,4,32,6,2,0,7,2,265,0,0,0.829787,0.444444,0,0,28.444444,1,0.8889,0
3,3,0,4,8,3,1,0,3,2,40,0,0,0.95122,0.666667,1,1,12.333333,1,0.6667,0
4,1,0,1,4,6,1,0,4,2,4,0,0,0,0.5,0,0,0,1,1,0
8,5,0,2,16,0,0,0,8,0.571429,103,1,0,0.906667,0.6875,2,2,11.5,1,0.875,0
10,2,2,8,34,25,2,0,7,0.793651,210,1,2,0.714286,0.472222,0,0,19.3,5,1.2,0
3,1,0,3,15,1,1,0,2,0.833333,64,1,0,0,0.5,0,0,19.333333,1,0.3333,0
4,1,0,2,5,0,0,0,4,0.333333,18,1,1,0,0.5,0,0,3.25,1,0.75,0
38,1,0,21,104,493,6,0,36,0.930502,943,1,5,0,0.117117,0,0,23.263158,9,1.5526,0
2,2,0,5,11,1,1,0,2,2,44,0,0,0.916667,0.666667,0,0,21,1,0.5,0
34,2,0,11,113,411,1,0,25,0.897597,1577,1,2,0.384615,0.198653,0,0,44.529412,33,2.7647,0
11,1,0,2,23,15,1,0,11,0.7,167,0,1,0,0.318182,0,0,13.727273,2,1,0
1,1,0,17,1,0,15,0,1,2,1,0,0,0,1,0,0,0,1,1,0
4,1,0,5,52,0,0,0,4,0.333333,307,1,1,0,0.4,0,0,74.25,1,0.75,0
4,1,0,2,10,0,1,0,2,0.266667,83,0,2,0,0.5,0,0,18.5,3,1.5,0
10,2,0,3,25,0,1,0,10,0.864198,466,0.444444,0,0.555556,0.316667,1,2,44.7,1,0.8,0
13,2,0,7,33,0,2,0,12,0.638889,382,1,1,0.586207,0.323077,0,0,28.153846,8,1.6154,0
10,1,0,5,15,27,5,0,9,0.777778,101,0,1,0,0.240741,0,0,8.8,1,0.8,0
18,1,0,8,70,109,5,0,15,0.860294,646,0.125,0,0,0.22549,0,0,34.444444,5,2,0
4,1,0,6,11,6,1,0,2,2,166,0,0,0,0.55,0,0,40.5,2,1,0
11,1,0,3,36,5,1,0,10,0.625,245,1,1,0,0.409091,0,0,20.909091,6,2.3636,0
8,2,0,0,35,28,0,0,7,2,343,0,0,0.5,0.525,0,0,41.875,6,1.75,0
7,3,0,35,12,11,35,0,7,0.166667,77,1,0,0.85,0.52381,1,2,9.714286,4,0.8571,0
3,1,0,6,6,3,1,0,2,2,16,0,0,0,0.666667,0,0,4.333333,1,0.6667,0
12,1,0,3,31,0,0,0,12,0.424242,151,1,1,0,0.333333,0,0,11.333333,3,1.3333,0
3,1,8,12,4,1,10,0,3,0.5,13,1,0,0,0.666667,0,0,3,1,0.6667,0
35,1,0,30,118,0,0,0,6,0.544118,1756,1,0,0,0.120915,0,0,49.114286,11,1.6571,0
2,1,0,3,12,1,1,0,2,2,55,0,0,0,0.6,0,0,26.5,4,2,0
6,1,0,12,6,15,9,0,6,2,6,0,0,0,0.416667,0,0,0,1,1,0
2,5,0,2,5,1,0,0,2,2,11,0,0,0.985507,1,1,1,4.5,1,0.5,0
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,0
20,2,19,25,31,160,19,0,20,0.842105,219,1,2,0.512821,0.216667,1,1,9.75,4,1.3,0
11,3,0,4,27,55,0,0,8,2,145,0,0,0.727273,0.375,1,1,12.181818,1,0.8182,0
14,2,0,5,47,9,0,0,4,0.855769,583,0.5,0,0.72093,0.519231,2,4,40.071429,7,2,0
2,2,0,7,28,0,2,0,2,1.333333,184,1,1,0.923077,0.7,1,2,86.5,3,1.5,0
7,1,0,9,36,0,1,0,5,0.416667,181,0.5,0,0,0.444444,0,0,24.571429,1,0.7143,0
3,1,0,2,6,1,1,0,2,0.5,20,1,0,0,0.666667,0,0,5.333333,1,0.6667,0
3,2,0,3,31,3,0,0,3,2,208,0,0,0.953488,0.555556,2,5,68.333333,1,0.6667,0
5,1,2,0,6,10,0,0,5,2,8,0,0,0,0.6,1,1,0.6,1,0.8,0
